,source,created_at_local,pick_up_latitude,pick_up_longitude,drop_off_latitude,drop_off_longitude,city,fare,pick_up_distance,state
43748,IOS,2013-11-29 23:52:36.000000,14.55539,121.01926,14.544020000000002,121.01149,Metro Manila,163.75,0.418814,COMPLETED
43749,IOS,2013-12-24 02:24:43.000000,14.568010000000001,121.09334,14.67806,121.05071000000001,Metro Manila,386.875,0.0934696,COMPLETED
43750,ADR,2013-12-21 15:22:23.000000,14.575736,121.03635700000001,14.552499,121.02336000000001,Metro Manila,181.25,0.0503927,COMPLETED
43751,IOS,2013-12-23 16:02:03.000000,14.56115,121.0161,14.54974,121.02678999999999,Metro Manila,185.625,1.05623,CANCELLED
43752,IOS,2013-11-29 21:02:33.000000,14.562029999999998,121.04133,14.56095,121.02252,Metro Manila,190.0,1.49114,CANCELLED
43753,ADR,2013-11-23 20:31:31.000000,14.601835999999999,121.052631,14.610122,121.07995,Metro Manila,246.875,0.873115,CANCELLED
43754,IOS,2013-12-17 19:48:37.000000,14.591610000000001,121.05955,14.56032,121.01176000000001,Metro Manila,229.375,0.371837,COMPLETED
43755,IOS,2013-12-27 21:30:11.000000,14.61019,121.07891000000001,14.579629999999998,121.01631,Metro Manila,251.25,0.23745100000000002,COMPLETED
43756,IOS,2013-11-27 13:15:36.000000,14.572410000000001,120.99921,14.5509,121.05358000000001,Metro Manila,233.75,1.13962,COMPLETED
43757,ADR,2013-10-11 20:11:07.000000,14.583879000000001,121.056928,14.610420999999999,121.080037,Metro Manila,229.375,0.706858,COMPLETED
43758,IOS,2013-11-14 15:08:55.000000,14.581439999999999,121.05682,14.551960000000001,121.04373000000001,Metro Manila,229.375,1.35752,CANCELLED
43759,ADR,2013-12-14 21:54:12.000000,14.580956,121.055217,14.639728,121.036549,Metro Manila,238.125,2.15464,COMPLETED
43760,ADR,2013-12-26 10:38:12.000000,14.573013000000001,121.07686299999999,14.589844,121.06055400000001,Metro Manila,225.0,1.77698,COMPLETED
43761,IOS,2013-12-17 23:22:05.000000,14.56545,121.03643000000001,14.5717,121.03131,Metro Manila,150.625,0.631749,COMPLETED
43762,IOS,2013-12-19 19:51:39.000000,14.5531,121.04706000000002,14.637189999999999,121.05632,Metro Manila,277.5,0.316427,COMPLETED
43763,IOS,2013-11-18 18:47:55.000000,14.58235,121.06154,14.5616,121.02303,Metro Manila,207.5,0.778755,COMPLETED
43764,IOS,2013-11-28 20:18:52.000000,14.553720000000002,121.01953,14.573210000000001,120.99422,Metro Manila,190.0,1.0211700000000001,COMPLETED
43765,IOS,2013-11-01 18:44:17.000000,14.55935,121.04711999999999,14.54938,121.04858,Metro Manila,176.875,1.00234,COMPLETED
43766,IOS,2013-11-26 08:47:56.000000,14.52856,121.05718,14.597270000000002,120.99535,Metro Manila,360.625,0.284923,CANCELLED
43767,IOS,2013-12-05 19:03:07.000000,14.58806,121.0586,14.5619,121.05788000000001,Metro Manila,181.25,0.586741,COMPLETED
43768,ADR,2013-12-15 23:30:41.000000,14.576692000000001,121.06053200000001,14.57541,121.0594,Metro Manila,141.875,0.432488,COMPLETED
43769,IOS,2013-12-31 18:36:01.000000,14.60322,121.04463999999999,14.62759,121.02145,Metro Manila,211.875,1.6816799999999998,CANCELLED
43770,IOS,2013-12-19 15:32:23.000000,14.5616,121.03929,14.549320000000002,121.05076000000001,Metro Manila,168.125,0.421735,COMPLETED
43771,IOS,2013-12-21 23:31:25.000000,14.586870000000001,121.0497,14.58445,121.07588999999999,Metro Manila,181.25,1.96148,COMPLETED
43772,IOS,2013-11-29 20:49:15.000000,14.549610000000001,121.05453999999999,14.5592,121.0851,Metro Manila,190.0,2.34957,COMPLETED
43773,IOS,2013-12-19 11:33:55.000000,14.5608,121.0162,14.546220000000002,121.04656000000001,Metro Manila,211.875,1.02617,COMPLETED
43774,IOS,2013-10-19 07:15:01.000000,14.574029999999999,121.0478,14.7135,121.04,Metro Manila,421.875,0.724032,COMPLETED
43775,IOS,2013-12-12 19:03:16.000000,14.58564,121.06241000000001,14.5717,121.03131,Metro Manila,194.375,1.5331299999999999,COMPLETED
43776,WIN,2013-10-29 15:11:50.000000,14.561460999999998,121.01921999999999,14.589844,121.06055400000001,Metro Manila,242.5,0.418425,CANCELLED
43777,IOS,2013-10-11 15:58:40.000000,14.60033,120.99933999999999,14.564079999999999,121.05583999999999,Metro Manila,334.375,0.332973,COMPLETED
43778,ADR,2013-12-12 21:36:33.000000,14.563264000000002,121.03333700000002,14.578745000000001,121.04758899999999,Metro Manila,198.75,0.46938199999999997,CANCELLED
43779,ADR,2013-11-22 18:09:33.000000,14.576376999999999,121.08510600000001,14.60396,121.04881999999999,Metro Manila,211.875,3.38911,COMPLETED
43780,ADR,2013-10-25 20:49:36.000000,14.580692,121.055369,14.555558,121.065983,Metro Manila,220.625,0.9731219999999999,COMPLETED
43781,ADR,2013-12-28 17:07:17.000000,14.546341,121.054395,14.527754000000002,121.053372,Metro Manila,168.125,0.520301,COMPLETED
43782,IOS,2013-10-08 08:14:15.000000,14.569989999999999,121.01736000000001,14.556329999999999,121.02123999999999,Metro Manila,181.25,1.0265799999999998,COMPLETED
43783,ADR,2013-12-13 23:27:03.000000,14.589948000000001,121.060184,14.590224,121.085102,Metro Manila,176.875,1.9981,COMPLETED
43784,ADR,2013-11-09 08:26:24.000000,14.572276,121.07661999999999,14.589373000000002,121.060521,Metro Manila,220.625,0.13755499999999998,COMPLETED
43785,ADR,2013-12-27 23:36:54.000000,14.584453,121.05724599999999,14.567094,121.01341699999999,Metro Manila,211.875,1.21518,CANCELLED
43786,IOS,2013-10-19 05:51:38.000000,14.552620000000001,121.0632,14.52447,121.00108,Metro Manila,308.125,1.3543,CANCELLED
43787,IOS,2013-11-22 15:35:01.000000,14.58549,121.06361000000001,14.509689999999999,121.0128,Metro Manila,286.25,0.5549390000000001,COMPLETED
43788,ADR,2013-12-31 21:10:21.000000,14.600828,121.04769499999999,14.560604999999999,121.047997,Metro Manila,238.125,0.507223,COMPLETED
43789,IOS,2013-10-14 16:45:48.000000,14.553479999999999,121.04451,14.55219,121.02448999999999,Metro Manila,198.75,0.361557,COMPLETED
43790,IOS,2013-10-12 17:24:04.000000,14.557820000000001,121.03903000000001,14.60319,120.99631000000001,Metro Manila,308.125,0.6645399999999999,CANCELLED
43791,IOS,2013-12-17 08:14:55.000000,14.5704,121.03171999999999,14.53498,121.05017,Metro Manila,246.875,1.2909700000000002,COMPLETED
43792,IOS,2013-12-24 16:29:25.000000,14.547170000000001,121.05433000000001,14.554129999999999,121.06732,Metro Manila,163.75,1.82687,COMPLETED
43793,IOS,2013-12-24 09:38:17.000000,14.57262,121.04925,14.621839999999999,121.05285,Metro Manila,220.625,1.78387,CANCELLED
43794,ADR,2013-12-15 16:37:50.000000,14.557954999999998,121.00816200000001,14.550474,121.05135200000001,Metro Manila,220.625,1.8073700000000001,COMPLETED
43795,ADR,2013-12-03 16:19:20.000000,14.574948999999998,121.06072900000001,14.586857,121.087354,Metro Manila,211.875,0.350073,COMPLETED
43796,ADR,2013-12-04 13:41:51.000000,14.560799,121.016204,14.643049,120.992906,Metro Manila,338.75,0.273975,CANCELLED
43797,ADR,2013-12-06 14:14:21.000000,14.567551000000002,121.030326,14.579042999999999,121.049548,Metro Manila,203.125,0.7395689999999999,COMPLETED
43798,IOS,2013-11-21 01:29:09.000000,14.54698,121.01461,14.664,121.02139,Metro Manila,413.125,1.10032,COMPLETED
43799,ADR,2013-12-18 08:50:35.000000,14.565415,121.036382,14.5485,121.025796,Metro Manila,185.625,1.13799,COMPLETED
43800,IOS,2013-10-08 23:00:55.000000,14.53576,120.98045,14.57446,121.03368,Metro Manila,281.875,0.4927,COMPLETED
43801,ADR,2013-11-23 12:22:45.000000,14.587869,121.03978899999998,14.572004000000002,121.05310800000001,Metro Manila,172.5,2.52842,CANCELLED
43802,ADR,2013-11-16 00:30:17.000000,14.552889000000002,121.024146,14.577717000000002,121.060313,Metro Manila,207.5,0.539912,COMPLETED
43803,ADR,2013-12-21 09:55:16.000000,14.576376000000002,121.08528700000001,14.583865,121.057123,Metro Manila,229.375,2.46062,CANCELLED
43804,IOS,2013-10-14 22:26:12.000000,14.547189999999999,121.01489,14.664,121.02139,Metro Manila,413.125,0.763262,CANCELLED
43805,IOS,2013-11-14 08:59:07.000000,14.572970000000002,121.07715,14.554670000000002,121.05066000000001,Metro Manila,211.875,3.02141,COMPLETED
43806,IOS,2013-12-27 02:48:34.000000,14.54996,121.04839,14.61258,120.98866000000001,Metro Manila,325.625,0.401304,CANCELLED
43807,IOS,2013-11-23 04:41:56.000000,14.58199,121.09052,14.507029999999999,121.00401000000001,Metro Manila,413.125,2.8169999999999997,COMPLETED
43808,IOS,2013-12-29 04:48:33.000000,14.565179999999998,121.08211999999999,14.6056,120.9932,Metro Manila,325.625,1.07542,COMPLETED
43809,ADR,2013-11-09 17:03:19.000000,14.552499,121.02336000000001,14.588457,121.02157199999999,Metro Manila,225.0,0.0513741,COMPLETED
43810,ADR,2013-11-15 10:13:56.000000,14.567894,121.066353,14.578202,121.02753799999999,Metro Manila,203.125,1.38127,COMPLETED
43811,ADR,2013-12-13 14:36:59.000000,14.584420000000001,121.077046,14.579303,121.083795,Metro Manila,198.75,0.613246,COMPLETED
43812,ADR,2013-12-27 23:42:41.000000,14.555973000000002,121.02103500000001,14.559454,121.03071899999999,Metro Manila,159.375,0.378746,COMPLETED
43813,ADR,2013-12-23 10:19:36.000000,14.528463,121.042149,14.550999,121.026335,Metro Manila,185.625,1.0324200000000001,COMPLETED
43814,IOS,2013-12-10 12:39:08.000000,14.569779999999998,121.1101,14.481079999999999,120.9813,Metro Manila,509.375,2.40338,COMPLETED
43815,IOS,2013-12-13 21:11:46.000000,14.54974,121.02678999999999,14.557870000000001,121.00848,Metro Manila,172.5,0.6271680000000001,COMPLETED
43816,ADR,2013-12-11 12:00:28.000000,14.542213,121.02582,14.549773000000002,121.056032,Metro Manila,190.0,1.42045,COMPLETED
43817,IOS,2013-12-17 19:24:34.000000,14.583860000000001,121.05712,14.653929999999999,121.05292,Metro Manila,255.625,0.703703,CANCELLED
43818,IOS,2013-12-25 13:17:04.000000,14.56161,121.09813,14.645579999999999,121.04943999999999,Metro Manila,365.0,0.13034500000000002,COMPLETED
43819,IOS,2013-12-27 17:11:13.000000,14.54757,121.04496,14.54905,121.01691000000001,Metro Manila,185.625,0.348898,COMPLETED
43820,IOS,2013-12-09 09:39:38.000000,14.664060000000001,121.02042,14.63006,121.02983,Metro Manila,198.75,0.723003,COMPLETED
44205,ADR,2013-12-28 12:51:21.000000,14.564701000000001,121.054088,15.443860999999998,120.944754,Metro Manila,1957.5,1.88372,CANCELLED
44206,IOS,2013-12-04 08:37:25.000000,14.5793,121.02418999999999,14.64511,121.07746000000002,Metro Manila,273.125,0.9230299999999999,COMPLETED
44207,IOS,2013-11-08 16:48:32.000000,14.55344,121.0472,14.564420000000002,121.04068000000001,Metro Manila,176.875,2.13007,CANCELLED
44208,ADR,2013-10-20 06:20:11.000000,14.48422,121.00618200000001,14.574857999999999,120.98731799999999,Metro Manila,330.0,1.4677200000000001,COMPLETED
44209,ADR,2013-10-04 06:41:44.000000,14.601089000000002,121.106898,14.556328,121.021243,Metro Manila,290.625,4.8211,COMPLETED
44210,IOS,2013-11-11 06:05:26.000000,14.45331,120.99713,14.610560000000001,120.98698999999999,Metro Manila,435.0,2.46801,COMPLETED
44211,ADR,2013-11-11 20:30:36.000000,14.553699,121.01975800000001,14.595579999999998,121.019374,Metro Manila,207.5,0.24542600000000003,COMPLETED
44212,ADR,2013-11-13 07:25:27.000000,14.541185,121.05533500000001,14.555260999999998,121.02146299999998,Metro Manila,220.625,3.6259,COMPLETED
44213,ADR,2013-10-09 08:34:22.000000,14.574197,121.04343999999999,14.558091000000001,121.01736499999998,Metro Manila,225.0,1.2399799999999999,CANCELLED
44214,ADR,2013-10-09 21:51:40.000000,14.556328,121.021243,14.552508999999999,120.994968,Metro Manila,242.5,2.2309900000000003,CANCELLED
44215,ADR,2013-11-15 18:50:51.000000,14.554571,121.050625,14.559270000000001,121.01491399999999,Metro Manila,194.375,0.750938,COMPLETED
44216,ADR,2013-12-05 09:41:47.000000,14.575710999999998,121.03625600000001,14.583954,121.06336999999999,Metro Manila,203.125,0.408124,COMPLETED
44217,ADR,2013-11-27 11:18:20.000000,14.573444,121.04382700000001,14.585826,121.059101,Metro Manila,198.75,1.4040000000000001,COMPLETED
44218,IOS,2013-10-17 21:24:11.000000,14.54705,121.04722,14.6099,121.0809,Metro Manila,277.5,0.41511499999999996,COMPLETED
44219,IOS,2013-12-10 00:26:51.000000,14.55289,121.04709,14.577210000000001,121.005,Metro Manila,255.625,2.48215,COMPLETED
44220,IOS,2013-12-24 10:22:47.000000,14.55529,121.02096999999999,14.57076,121.05108,Metro Manila,211.875,0.5088050000000001,COMPLETED
44221,ADR,2013-10-12 06:15:41.000000,14.574034,121.047799,14.656514999999999,121.027597,Metro Manila,321.25,0.577451,COMPLETED
44222,ADR,2013-10-12 15:31:40.000000,14.618146,120.98583300000001,14.670562,120.986,Metro Manila,238.125,2.25853,COMPLETED
44223,IOS,2013-10-30 09:55:53.000000,14.53454,120.99338,14.50549,121.00488,Metro Manila,203.125,0.925959,CANCELLED
44224,ADR,2013-11-27 09:24:44.000000,14.561882,121.01623899999998,14.519801000000001,121.018943,Metro Manila,238.125,0.21564899999999998,COMPLETED
44225,ADR,2013-12-17 16:23:34.000000,14.542651000000001,121.04709,14.552245000000001,121.04561399999999,Metro Manila,163.75,0.746374,COMPLETED
44226,ADR,2013-12-16 09:45:53.000000,14.571705,121.03131299999998,14.603361999999999,120.990105,Metro Manila,220.625,0.761364,COMPLETED
44227,IOS,2013-10-31 17:12:26.000000,14.55635,121.01946000000001,14.55902,121.00845,Metro Manila,168.125,1.8282200000000002,CANCELLED
44228,IOS,2013-11-18 14:06:13.000000,14.54975,121.04542,14.5637,120.99517,Metro Manila,251.25,0.578518,COMPLETED
44229,ADR,2013-12-20 06:50:11.000000,14.625541,120.997868,14.582897,121.032614,Metro Manila,255.625,1.45815,COMPLETED
44230,IOS,2013-12-10 12:51:27.000000,14.570960000000001,121.00483999999999,14.55304,120.98046000000001,Metro Manila,185.625,2.05335,COMPLETED
44231,IOS,2013-11-29 21:32:33.000000,14.552470000000001,121.01873,14.56339,121.03473999999999,Metro Manila,181.25,0.905459,COMPLETED
44232,ADR,2013-12-18 14:58:34.000000,14.562954999999999,121.014591,14.558122000000001,121.017044,Metro Manila,159.375,0.599627,COMPLETED
44233,ADR,2013-10-26 05:59:23.000000,14.574010000000001,121.04779199999999,14.685642000000001,120.977108,Metro Manila,439.375,1.33102,CANCELLED
44234,ADR,2013-10-30 13:04:19.000000,14.579228,121.023996,14.561594,121.025903,Metro Manila,181.25,2.26286,COMPLETED
44235,IOS,2013-12-13 07:51:49.000000,14.60643,121.09657,14.55054,121.01248999999999,Metro Manila,356.25,0.623748,COMPLETED
44236,IOS,2013-12-19 10:51:45.000000,14.55805,121.01331,14.585120000000002,121.05688,Metro Manila,220.625,0.596839,COMPLETED
44237,IOS,2013-12-19 08:17:11.000000,14.555420000000002,121.02148000000001,14.56192,121.02864,Metro Manila,163.75,1.22631,CANCELLED
44238,IOS,2013-10-09 22:50:30.000000,14.55536,121.04608999999999,14.58218,121.11125,Metro Manila,316.875,0.0842994,COMPLETED
44239,IOS,2013-11-12 09:57:01.000000,14.63946,121.00966000000001,14.54977,121.02762,Metro Manila,373.75,1.5403,COMPLETED
44240,ADR,2013-12-31 15:35:29.000000,14.571542,121.032343,14.450527,121.05071000000001,Metro Manila,382.5,0.847785,COMPLETED
44241,ADR,2013-12-29 06:08:59.000000,14.626315,121.05071000000001,14.647012,121.05071000000001,Metro Manila,185.625,0.343885,COMPLETED
44242,IOS,2013-10-31 16:29:06.000000,14.47315,120.97658999999999,14.552610000000001,121.02542,Metro Manila,321.25,2.07587,COMPLETED
44243,ADR,2013-12-22 16:09:49.000000,14.57197,121.041973,14.52488,121.001061,Metro Manila,238.125,0.921586,CANCELLED
44244,ADR,2013-12-31 20:53:46.000000,14.624628,121.062175,14.610191,121.079853,Metro Manila,176.875,1.31053,COMPLETED
44245,IOS,2013-12-09 06:14:55.000000,14.543029999999998,121.00368999999999,14.521020000000002,121.01171000000001,Metro Manila,216.25,1.89268,COMPLETED
44246,ADR,2013-11-14 20:17:41.000000,14.553147000000001,121.051446,14.50821,121.00126200000001,Metro Manila,246.875,0.788587,COMPLETED
44247,IOS,2013-11-30 12:56:40.000000,14.56381,121.09175,14.588220000000002,121.07833000000001,Metro Manila,238.125,1.3685,COMPLETED
44248,IOS,2013-12-17 06:21:32.000000,14.532420000000002,121.05202,14.41411,120.97973,Metro Manila,500.625,2.1571700000000003,CANCELLED
44249,ADR,2013-12-21 20:35:51.000000,14.583179000000001,121.05719099999999,14.574587,121.05071000000001,Metro Manila,155.0,1.0798,COMPLETED
44250,IOS,2013-12-14 22:22:29.000000,14.580960000000001,121.05521999999999,14.585,121.06533999999999,Metro Manila,155.0,1.25397,COMPLETED
44251,IOS,2013-11-08 11:02:09.000000,14.58659,121.04985,14.5783,121.0,Metro Manila,229.375,1.0503799999999999,COMPLETED
44252,IOS,2013-12-18 22:36:04.000000,14.56674,120.99275,14.557129999999999,121.00865,Metro Manila,168.125,0.539826,COMPLETED
44253,IOS,2013-12-10 08:39:56.000000,14.56515,121.00561,14.58508,121.06341,Metro Manila,281.875,2.01484,COMPLETED
44254,ADR,2013-10-29 07:34:00.000000,14.57753,120.99124099999999,14.585811999999999,121.060171,Metro Manila,338.75,1.54051,COMPLETED
44255,ADR,2013-11-16 08:36:36.000000,14.572804000000001,121.076659,14.588587,121.060106,Metro Manila,229.375,2.1428,COMPLETED
44256,IOS,2013-12-18 16:14:48.000000,14.570829999999999,121.04846,14.5751,121.06086,Metro Manila,159.375,0.370411,COMPLETED
44257,ADR,2013-12-01 00:25:24.000000,14.531951999999999,120.984299,14.600814000000002,120.993348,Metro Manila,290.625,2.039,COMPLETED
44258,IOS,2013-10-16 23:01:55.000000,14.556020000000002,121.02096999999999,14.58539,121.04843000000001,Metro Manila,233.75,0.48285500000000003,COMPLETED
44259,IOS,2013-12-15 12:38:33.000000,14.59501,121.02147,14.63449,121.07182,Metro Manila,242.5,0.976325,COMPLETED
44260,IOS,2013-12-29 07:39:57.000000,14.58865,121.06092,14.69067,121.03123000000001,Metro Manila,334.375,0.9716100000000001,COMPLETED
44261,IOS,2013-12-21 01:11:22.000000,14.549320000000002,121.05076000000001,14.64301,121.07435,Metro Manila,295.0,0.37405900000000003,COMPLETED
44262,ADR,2013-12-15 13:33:36.000000,14.563351999999998,121.077123,14.648185,121.02764199999999,Metro Manila,386.875,1.04358,CANCELLED
44263,IOS,2013-12-15 11:40:47.000000,14.56052,121.06218,14.56509,120.99335,Metro Manila,290.625,0.8383879999999999,COMPLETED
44264,IOS,2013-12-07 14:59:09.000000,14.55155,121.01578,14.59579,121.06508999999998,Metro Manila,264.375,0.698059,COMPLETED
44265,ADR,2013-10-24 18:13:46.000000,14.587141,121.063695,14.611647,120.986015,Metro Manila,316.875,2.83324,COMPLETED
44266,ADR,2013-12-23 09:35:38.000000,14.608006,120.992094,14.578794,121.064954,Metro Manila,264.375,1.1791399999999999,COMPLETED
44267,IOS,2013-12-19 07:26:05.000000,14.62009,121.05923999999999,14.61019,121.07985,Metro Manila,207.5,0.337181,CANCELLED
44268,ADR,2013-12-23 22:25:17.000000,14.655692000000002,121.031945,14.637432999999998,121.04876999999999,Metro Manila,194.375,0.176448,COMPLETED
44269,IOS,2013-12-21 22:31:28.000000,14.55683,121.02406,14.600710000000001,120.99144,Metro Manila,286.25,0.24304099999999998,COMPLETED
44270,ADR,2013-12-23 09:43:05.000000,14.577144,121.04338999999999,14.553462,121.04735900000001,Metro Manila,211.875,0.11743900000000002,COMPLETED
44271,ADR,2013-12-19 21:09:58.000000,14.559763,121.01719399999999,14.563294,121.038265,Metro Manila,190.0,0.299537,COMPLETED
44272,ADR,2013-12-27 15:36:02.000000,14.611987,121.07536,14.540459,121.059228,Metro Manila,277.5,0.6702279999999999,COMPLETED
44273,ADR,2013-12-23 15:38:05.000000,14.553834,121.02358799999999,14.549773000000002,121.056032,Metro Manila,190.0,0.255427,COMPLETED
44274,IOS,2013-12-27 23:19:52.000000,14.518839999999999,121.01881000000002,14.451270000000001,121.03272,Metro Manila,312.5,0.0888407,CANCELLED
44275,IOS,2013-12-03 08:16:47.000000,14.62439,120.99337,14.53225,120.98383999999999,Metro Manila,334.375,0.983101,COMPLETED
44276,IOS,2013-12-16 06:32:59.000000,14.555539999999999,121.03496000000001,14.6115,120.9894,Metro Manila,303.75,1.79895,CANCELLED
44277,ADR,2013-12-17 20:03:43.000000,14.656173,121.03228600000001,14.612356,121.00483799999999,Metro Manila,220.625,1.49921,COMPLETED
44278,ADR,2013-12-27 21:53:08.000000,14.571107999999999,121.047947,14.586912,121.064571,Metro Manila,190.0,1.1844,COMPLETED
44279,ADR,2013-12-09 19:57:28.000000,14.561148999999999,121.01610500000001,14.652870000000002,121.03345900000001,Metro Manila,360.625,0.7735310000000001,COMPLETED
44280,IOS,2013-12-15 15:20:20.000000,14.565489999999999,120.99683,14.536679999999999,120.99546000000001,Metro Manila,203.125,0.8868299999999999,COMPLETED
44433,T47,2013-12-01 23:22:41.000000,14.583897,121.075433,14.549560000000001,121.05608400000001,Metro Manila,225.0,1.29385,COMPLETED
44434,IOS,2013-11-22 18:18:46.000000,14.5524,121.02293,14.58784,120.97603000000001,Metro Manila,290.625,0.271169,COMPLETED
44435,IOS,2013-09-25 17:04:06.000000,14.55163,121.01575,14.576379999999999,121.08511000000001,Metro Manila,295.0,0.935248,CANCELLED
44436,IOS,2013-10-02 04:31:00.000000,14.579889999999999,121.05957,14.508610000000001,121.01943999999999,Metro Manila,273.125,0.283983,COMPLETED
44437,T47,2013-10-08 21:03:17.000000,14.554201,121.024822,14.417032,121.04761699999999,Metro Manila,400.0,2.62513,CANCELLED
44438,T47,2013-10-11 15:22:56.000000,14.563007,121.03633400000001,14.554729,121.024445,Metro Manila,181.25,0.781938,CANCELLED
44439,T47,2013-10-20 11:47:47.000000,14.5915,121.05811000000001,14.487589999999999,121.04525,Metro Manila,356.25,0.442694,CANCELLED
44440,IOS,2013-09-20 16:51:42.000000,14.54224,121.0264,14.557770000000001,121.0086,Metro Manila,203.125,1.39459,COMPLETED
44441,VNU,2013-11-15 21:06:08.000000,14.549732,121.02677,14.554729,121.024445,Metro Manila,150.625,2.06106,COMPLETED
44442,IOS,2013-10-18 21:59:44.000000,14.583879999999999,121.05693000000001,14.584829999999998,121.06528,Metro Manila,172.5,2.9809799999999997,COMPLETED
44443,IOS,2013-09-26 06:58:46.000000,14.5556,121.07498000000001,14.5742,121.04343999999999,Metro Manila,238.125,2.40236,CANCELLED
44444,T47,2013-09-19 01:54:49.000000,14.571907999999999,121.07671599999999,14.508610999999998,121.019444,Metro Manila,321.25,0.754901,COMPLETED
44445,ADR,2013-09-26 14:57:13.000000,14.577805,121.062899,14.558731,121.02528799999999,Metro Manila,207.5,1.27204,COMPLETED
44446,ADR,2013-09-20 06:40:52.000000,14.582317000000002,121.07292199999999,14.581007999999999,121.055678,Metro Manila,168.125,1.5144799999999998,COMPLETED
44447,IOS,2013-09-02 07:19:33.000000,14.587520000000001,121.089,14.58725,121.06476,Metro Manila,207.5,2.0281599999999997,COMPLETED
44448,T47,2013-11-24 01:07:11.000000,14.562941,121.03633700000002,14.554729,121.024445,Metro Manila,181.25,0.282566,COMPLETED
44449,IOS,2013-09-10 21:15:46.000000,14.642710000000001,121.03933,14.650879999999999,121.12092,Metro Manila,343.125,1.6898900000000001,COMPLETED
44450,VNU,2013-11-15 15:56:13.000000,14.549732,121.02677,14.579444,121.035917,Metro Manila,190.0,2.0207900000000003,CANCELLED
44451,T47,2013-09-23 01:49:03.000000,14.649215,121.03136,14.508610999999998,121.019444,Metro Manila,430.625,2.18459,COMPLETED
44452,VNU,2013-11-13 16:27:51.000000,14.653504000000002,121.03348700000001,14.599511999999999,120.984219,Metro Manila,330.0,0.36544099999999996,COMPLETED
44453,T47,2013-10-11 11:17:46.000000,14.583917999999999,121.06284699999999,14.589597,120.974726,Metro Manila,316.875,0.813847,COMPLETED
44454,IOS,2013-09-21 11:12:55.000000,14.561670000000001,121.0283,14.55993,121.02331000000001,Metro Manila,159.375,0.453913,COMPLETED
44455,ADR,2013-09-15 17:30:35.000000,14.593994,121.10122,14.573242,121.043226,Metro Manila,264.375,3.5751699999999995,COMPLETED
44456,ADR,2013-09-07 09:00:37.000000,14.5725,121.042524,14.584572,121.070773,Metro Manila,207.5,1.6776200000000001,CANCELLED
44457,IOS,2013-10-11 14:48:45.000000,14.6629,121.04296000000001,14.554979999999999,121.04328000000001,Metro Manila,369.375,0.31208,COMPLETED
44458,T47,2013-10-03 12:49:28.000000,14.569207999999998,121.060157,14.554729,121.024445,Metro Manila,242.5,1.1075,COMPLETED
44459,IOS,2013-09-16 09:21:24.000000,14.5611,121.07661,14.5799,121.085,Metro Manila,181.25,2.42824,COMPLETED
44460,IOS,2013-10-01 08:32:38.000000,14.581570000000001,121.04733999999999,14.57174,121.05278,Metro Manila,159.375,1.47803,COMPLETED
44461,IOS,2013-09-25 08:32:15.000000,14.57187,121.01602,14.55481,121.04763,Metro Manila,194.375,0.620375,COMPLETED
44462,T47,2013-11-07 14:07:44.000000,14.618657,121.05678400000001,14.508610999999998,121.019444,Metro Manila,325.625,1.28298,COMPLETED
44463,T47,2013-11-15 13:58:52.000000,14.559192000000001,121.01751599999999,14.508610999999998,121.019444,Metro Manila,290.625,1.68305,COMPLETED
44464,T47,2013-09-29 09:34:32.000000,14.565391,121.06934,14.620776999999999,121.070773,Metro Manila,273.125,0.15729400000000002,COMPLETED
44465,IOS,2013-09-11 15:21:06.000000,14.52914,121.04191999999999,14.556329999999999,121.02123999999999,Metro Manila,251.25,2.26959,COMPLETED
44466,IOS,2013-09-17 17:50:01.000000,14.58806,121.0586,14.5619,121.05788000000001,Metro Manila,220.625,0.752993,COMPLETED
44467,T47,2013-11-08 04:13:14.000000,14.566547,121.023533,14.508610999999998,121.019444,Metro Manila,295.0,1.10676,COMPLETED
44468,ADR,2013-09-20 20:52:54.000000,14.555719,121.01999599999999,14.608616,121.07971299999998,Metro Manila,330.0,0.20255599999999999,COMPLETED
44469,IOS,2013-09-17 13:00:57.000000,14.552420000000001,121.02762,14.408129999999998,121.04146999999999,Metro Manila,400.0,2.108,CANCELLED
44470,IOS,2013-09-17 09:41:35.000000,14.573310000000001,121.04732,14.55894,121.02703999999999,Metro Manila,194.375,3.071,COMPLETED
44471,IOS,2013-09-19 11:32:58.000000,14.59095,121.07578999999998,14.654929999999998,121.07104,Metro Manila,277.5,1.84044,COMPLETED
44472,IOS,2013-09-17 08:12:39.000000,14.58779,121.04616999999999,14.58806,121.0586,Metro Manila,185.625,1.42405,COMPLETED
44473,IOS,2013-10-03 11:13:46.000000,14.572970000000002,121.07715,14.53479,121.05058000000001,Metro Manila,229.375,1.2174200000000002,COMPLETED
44474,IOS,2013-09-13 13:07:01.000000,14.55481,121.04763,14.583979999999999,121.06323,Metro Manila,194.375,0.07770160000000001,COMPLETED
44475,IOS,2013-09-15 10:05:55.000000,14.566720000000002,121.07269,14.55465,121.01716,Metro Manila,255.625,2.3366599999999997,CANCELLED
44476,T47,2013-09-19 22:02:15.000000,14.589819,121.06916100000001,14.582707000000001,121.061458,Metro Manila,163.75,0.827722,COMPLETED
44477,ADR,2013-10-01 13:03:21.000000,14.606407999999998,120.99583,14.610420999999999,121.080037,Metro Manila,316.875,1.05473,COMPLETED
