source,created_at_local,pick_up_latitude,pick_up_longitude,drop_off_latitude,drop_off_longitude,city,fare,pick_up_distance,state
ADR,2013-10-11 07:15:02.000000,14.5616,121.069,14.558028,121.017117,Metro Manila,255.625,2.00149,COMPLETED
ADR,2013-12-18 04:07:05.000000,14.562204000000001,121.068979,14.520898,121.014003,Metro Manila,308.125,2.32072,COMPLETED
IOS,2013-12-12 08:06:44.000000,14.57216,121.02972,14.60769,121.0786,Metro Manila,286.25,1.2483600000000001,COMPLETED
ADR,2013-10-30 22:42:44.000000,14.557898999999999,121.017315,14.570504999999999,120.99511000000001,Metro Manila,211.875,0.21003000000000002,COMPLETED
IOS,2013-12-24 15:53:51.000000,14.618739999999999,121.0008,14.52082,121.01316000000001,Metro Manila,360.625,0.953401,COMPLETED
IOS,2013-10-31 07:49:53.000000,14.603779999999999,121.03036999999999,14.639520000000001,121.03538999999999,Metro Manila,220.625,1.5064899999999999,COMPLETED
IOS,2013-12-12 18:15:09.000000,14.545770000000001,121.04681000000001,14.570570000000002,121.04861000000001,Metro Manila,181.25,0.347288,COMPLETED
IOS,2013-12-15 02:01:29.000000,14.601920000000002,121.05138999999998,14.60369,120.99337,Metro Manila,255.625,1.77525,COMPLETED
ADR,2013-10-26 22:41:55.000000,14.634351,120.99265700000001,14.646376,121.01796000000002,Metro Manila,190.0,0.625319,COMPLETED
ADR,2013-12-10 00:27:13.000000,14.657345000000001,121.05623999999999,14.678065,121.05071000000001,Metro Manila,211.875,1.25399,COMPLETED
ADR,2013-12-12 12:38:41.000000,14.638439000000002,121.00437600000001,14.626472,121.084346,Metro Manila,268.75,1.87812,COMPLETED
ADR,2013-12-20 11:17:36.000000,14.540925,121.01863999999999,14.581818,121.053473,Metro Manila,264.375,1.24186,CANCELLED
IOS,2013-12-28 19:12:58.000000,14.65797,121.06676000000002,14.652870000000002,121.03346,Metro Manila,194.375,3.0067,COMPLETED
IOS,2013-12-21 22:41:32.000000,14.547170000000001,121.05433000000001,14.588029999999998,121.02606999999999,Metro Manila,286.25,0.171095,CANCELLED
IOS,2013-12-13 22:25:39.000000,14.628820000000001,121.06443999999999,14.57122,121.07364,Metro Manila,233.75,1.73738,COMPLETED
IOS,2013-12-03 07:46:35.000000,14.639489999999999,121.03685,14.62191,121.06607,Metro Manila,233.75,0.742617,COMPLETED
ADR,2013-10-04 11:46:53.000000,14.574186,121.043028,14.519546,121.013797,Metro Manila,238.125,0.187164,CANCELLED
ADR,2013-12-15 03:51:51.000000,14.573073999999998,121.07731399999999,14.590224,121.085102,Metro Manila,172.5,1.9453200000000002,COMPLETED
ADR,2013-11-10 15:45:21.000000,14.602158,121.09241999999999,14.568009,121.09334,Metro Manila,216.25,2.17532,COMPLETED
ADR,2013-12-04 13:58:58.000000,14.576175,121.050432,14.58964,121.05999399999999,Metro Manila,168.125,0.976492,COMPLETED
IOS,2013-12-19 01:26:42.000000,14.53416,121.05158999999999,14.556510000000001,121.04026,Metro Manila,211.875,1.1342,COMPLETED
ADR,2013-12-02 18:51:52.000000,14.551341,121.016678,14.546920000000002,121.05205,Metro Manila,194.375,1.46624,COMPLETED
IOS,2013-11-29 11:33:48.000000,14.57577,121.04345,14.534679999999998,121.02179,Metro Manila,216.25,1.04557,COMPLETED
IOS,2013-10-25 17:21:14.000000,14.57076,121.05108,14.551689999999999,121.0218,Metro Manila,220.625,0.0759457,COMPLETED
IOS,2013-10-31 17:03:43.000000,14.55681,121.02077,14.572970000000002,121.07715,Metro Manila,308.125,0.806608,COMPLETED
IOS,2013-11-29 07:19:42.000000,14.575070000000002,121.04408000000001,14.56214,121.02436000000002,Metro Manila,207.5,0.132433,COMPLETED
ADR,2013-10-30 14:12:44.000000,14.551501000000002,121.016974,14.498211999999999,121.054677,Metro Manila,286.25,0.0221476,COMPLETED
IOS,2013-12-03 13:58:15.000000,14.59878,120.97016,14.53488,121.05093000000001,Metro Manila,303.75,0.7621020000000001,COMPLETED
ADR,2013-12-16 21:38:35.000000,14.614814,121.038008,14.634484,121.07247199999999,Metro Manila,216.25,2.04947,COMPLETED
IOS,2013-12-27 11:41:50.000000,14.558620000000001,121.0229,14.55683,121.02406,Metro Manila,150.625,0.165161,COMPLETED
IOS,2013-12-22 11:38:04.000000,14.57795,121.02778,14.54974,121.02678999999999,Metro Manila,185.625,0.775613,COMPLETED
ADR,2013-12-26 08:38:50.000000,14.614282000000001,121.062175,14.527906,121.01630800000001,Metro Manila,356.25,0.945774,COMPLETED
IOS,2013-12-31 07:37:27.000000,14.57707,121.06993999999999,14.54974,121.02678999999999,Metro Manila,255.625,1.33449,COMPLETED
IOS,2013-10-10 14:44:37.000000,14.607520000000001,120.99083,14.468829999999999,121.01038999999999,Metro Manila,505.0,0.43123999999999996,COMPLETED
IOS,2013-11-16 23:49:04.000000,14.53488,121.05093000000001,14.579310000000001,121.04728999999999,Metro Manila,264.375,1.65862,COMPLETED
IOS,2013-10-17 22:33:45.000000,14.557820000000001,120.99367,14.585679999999998,121.07864,Metro Manila,356.25,0.6580550000000001,COMPLETED
IOS,2013-11-30 10:38:51.000000,14.626320000000002,121.05071000000001,14.585510000000001,121.05723,Metro Manila,220.625,1.07198,COMPLETED
ADR,2013-12-21 00:23:10.000000,14.678687,121.08173000000001,14.632378,121.022896,Metro Manila,273.125,2.81015,COMPLETED
IOS,2013-11-16 15:41:35.000000,14.606489999999999,121.01851,14.59951,120.98422,Metro Manila,216.25,0.06874630000000001,COMPLETED
IOS,2013-11-26 15:33:06.000000,14.55065,121.02508999999999,14.639729999999998,121.03655,Metro Manila,286.25,0.11851700000000001,COMPLETED
IOS,2013-11-13 08:48:09.000000,14.574029999999999,121.0478,14.560670000000002,121.01645,Metro Manila,216.25,1.30664,COMPLETED
IOS,2013-11-27 19:47:16.000000,14.583929999999999,121.05715,14.654370000000002,120.98388999999999,Metro Manila,303.75,0.0831309,COMPLETED
ADR,2013-12-27 18:48:05.000000,14.656498000000001,121.03034699999999,14.661866,121.00017,Metro Manila,334.375,1.28575,COMPLETED
IOS,2013-10-24 12:57:08.000000,14.582289999999999,120.99859,14.51955,121.0138,Metro Manila,290.625,1.8960599999999999,COMPLETED
IOS,2013-12-03 20:19:58.000000,14.51017,121.01236999999999,14.42286,121.02778,Metro Manila,281.875,0.038960800000000004,COMPLETED
IOS,2013-12-16 14:12:46.000000,14.524729999999998,121.00108,14.5717,121.03131,Metro Manila,255.625,0.0687699,COMPLETED
IOS,2013-12-31 00:08:05.000000,14.55047,121.05135,14.56117,121.09443,Metro Manila,238.125,0.24963000000000002,CANCELLED
ADR,2013-12-31 10:45:13.000000,14.474535000000001,121.027776,14.616795000000002,120.97306499999999,Metro Manila,474.375,0.9108069999999999,COMPLETED
IOS,2013-12-19 03:48:21.000000,14.621820000000001,121.05298,14.575070000000002,121.04408000000001,Metro Manila,238.125,0.645447,COMPLETED
IOS,2013-11-06 20:32:46.000000,14.55115,121.02631000000001,14.557770000000001,121.00858999999998,Metro Manila,198.75,0.21758899999999998,CANCELLED
ADR,2013-11-11 04:47:01.000000,14.616382999999999,120.978151,14.506641,121.00426599999999,Metro Manila,365.0,1.15446,COMPLETED
IOS,2013-12-21 21:49:04.000000,14.6242,121.04839,14.61597,121.05071000000001,Metro Manila,163.75,0.800388,COMPLETED
IOS,2013-12-16 18:33:12.000000,14.54977,121.05603,14.54849,121.05988,Metro Manila,146.25,0.11175,COMPLETED
ADR,2013-12-06 16:44:26.000000,14.642878,121.057212,14.551456,121.047771,Metro Manila,290.625,1.77652,COMPLETED
IOS,2013-12-18 22:20:38.000000,14.558010000000001,121.02661,14.55272,121.04428999999999,Metro Manila,168.125,1.36224,COMPLETED
ADR,2013-12-22 00:22:56.000000,14.559389000000001,121.016356,14.582920000000001,121.04574099999999,Metro Manila,198.75,1.3217700000000001,COMPLETED
ADR,2013-12-23 20:40:22.000000,14.638563000000001,121.108024,14.828903,120.282063,Metro Manila,2093.125,1.4723700000000002,COMPLETED
IOS,2013-10-10 06:35:31.000000,14.56427,121.06528999999999,14.589839999999999,121.06055,Metro Manila,211.875,2.30993,COMPLETED
ADR,2013-10-04 07:57:00.000000,14.555005,121.013582,14.550011999999999,121.045971,Metro Manila,190.0,1.3951200000000001,COMPLETED
IOS,2013-11-15 08:28:55.000000,14.50259,121.03916000000001,14.608329999999999,120.99101999999999,Metro Manila,347.5,1.70193,COMPLETED
ADR,2013-12-16 20:09:26.000000,14.551456,121.047771,14.556835000000001,121.02406,Metro Manila,176.875,1.94242,CANCELLED
IOS,2013-12-11 08:37:42.000000,14.571229999999998,121.04531000000001,14.553629999999998,121.04942,Metro Manila,198.75,0.668743,COMPLETED
IOS,2013-11-26 17:51:20.000000,14.54824,121.04677,14.55889,121.02525,Metro Manila,194.375,0.297665,COMPLETED
IOS,2013-10-23 18:59:50.000000,14.55759,121.023,14.5531,121.01201,Metro Manila,163.75,0.683762,COMPLETED
IOS,2013-12-30 22:01:51.000000,14.603520000000001,121.05111000000001,14.570960000000001,121.00483999999999,Metro Manila,338.75,0.683952,COMPLETED
IOS,2013-12-09 16:41:02.000000,14.60545,121.07892,14.52155,121.06708,Metro Manila,277.5,1.6929400000000001,CANCELLED
ADR,2013-11-27 08:59:58.000000,14.576575,121.03392,14.560799,121.016204,Metro Manila,238.125,1.04421,CANCELLED
IOS,2013-12-11 08:08:13.000000,14.67285,121.04672,14.5209,121.014,Metro Manila,465.625,1.41395,CANCELLED
IOS,2013-11-26 20:34:27.000000,14.55874,121.02382,14.57076,121.05108,Metro Manila,207.5,0.161108,COMPLETED
IOS,2013-12-11 13:14:12.000000,14.55367,121.02463,14.557479999999998,121.02247,Metro Manila,172.5,0.22417600000000001,CANCELLED
IOS,2013-12-14 00:08:43.000000,14.58811,121.06225,14.64891,121.10802,Metro Manila,260.0,0.414678,COMPLETED
ADR,2013-12-21 23:59:59.000000,14.658651,121.045304,14.710296,121.059474,Metro Manila,321.25,0.9950610000000001,COMPLETED
ADR,2013-11-14 01:17:06.000000,14.589144000000001,121.05664099999998,14.668984,121.048111,Metro Manila,325.625,0.6576,COMPLETED
IOS,2013-11-30 01:01:11.000000,14.550720000000002,121.04965,14.610120000000002,121.07995,Metro Manila,268.75,1.1379299999999999,COMPLETED
IOS,2013-11-19 02:28:55.000000,14.663210000000001,121.03567,14.52447,121.00108,Metro Manila,443.75,0.9485620000000001,COMPLETED
IOS,2013-10-24 19:06:35.000000,14.6126,120.99027,14.656820000000002,121.0304,Metro Manila,316.875,3.9365,CANCELLED
IOS,2013-11-24 21:17:47.000000,14.551570000000002,121.00459,14.51955,121.0138,Metro Manila,246.875,0.778003,CANCELLED
IOS,2013-12-19 06:25:53.000000,14.592620000000002,121.02892,14.55986,121.016,Metro Manila,225.0,0.7758430000000001,COMPLETED
ADR,2013-12-03 21:11:07.000000,14.620757000000001,121.053506,14.625966,121.067272,Metro Manila,172.5,0.194165,CANCELLED
ADR,2013-11-16 22:10:35.000000,14.662429999999999,121.01630800000001,14.638538,121.03878200000001,Metro Manila,220.625,0.729304,COMPLETED
IOS,2013-10-25 22:28:55.000000,14.55497,120.9826,14.567089999999999,121.01342,Metro Manila,211.875,1.51383,COMPLETED
ADR,2013-12-17 20:28:02.000000,14.654016,121.03443700000001,14.642539000000001,121.034095,Metro Manila,159.375,0.08864989999999999,COMPLETED
IOS,2013-10-26 20:22:23.000000,14.45064,121.003,14.63355,121.03286000000001,Metro Manila,649.375,1.1990100000000001,COMPLETED
IOS,2013-11-25 18:02:28.000000,14.571179999999998,121.05533999999999,14.567860000000001,121.09656000000001,Metro Manila,203.125,0.44769499999999995,COMPLETED
IOS,2013-12-22 00:43:42.000000,14.581570000000001,121.07364,14.54959,121.04865,Metro Manila,225.0,0.378374,COMPLETED
IOS,2013-10-17 18:52:05.000000,14.5826,121.06212,14.54955,121.05608000000001,Metro Manila,225.0,0.49418100000000004,COMPLETED
IOS,2013-10-11 20:39:10.000000,14.61924,121.05626000000001,14.62941,121.08665,Metro Manila,216.25,2.02846,COMPLETED
IOS,2013-11-18 19:45:38.000000,14.560670000000002,121.01988999999999,14.609729999999999,121.0303,Metro Manila,286.25,1.1678600000000001,COMPLETED
IOS,2013-12-06 14:37:44.000000,14.5321,121.07133,14.621839999999999,121.05285,Metro Manila,286.25,1.59768,COMPLETED
ADR,2013-11-06 20:38:31.000000,14.565079999999998,121.036828,14.555499,121.01814399999999,Metro Manila,194.375,0.889023,CANCELLED
ADR,2013-10-09 16:45:14.000000,14.557247,121.019847,14.636135999999999,121.027647,Metro Manila,365.0,1.46001,COMPLETED
IOS,2013-12-12 10:49:28.000000,14.590910000000001,120.98235,14.582510000000001,120.98026000000002,Metro Manila,155.0,1.76512,CANCELLED
ADR,2013-11-24 21:28:22.000000,14.576979999999999,121.07080400000001,14.585811999999999,121.060171,Metro Manila,172.5,0.8994530000000001,COMPLETED
IOS,2013-11-29 23:27:22.000000,14.58506,121.05808,14.61319,121.05746,Metro Manila,185.625,0.639418,COMPLETED
IOS,2013-12-19 00:00:47.000000,14.558179999999998,121.01723,14.61019,121.07985,Metro Manila,268.75,0.442979,CANCELLED
IOS,2013-12-29 19:58:23.000000,14.56516,121.04422,14.5422,121.05702,Metro Manila,220.625,1.16925,CANCELLED
ADR,2013-10-16 06:23:44.000000,14.587518,121.08152,14.609901,121.080899,Metro Manila,181.25,2.16204,COMPLETED
ADR,2013-10-18 07:20:14.000000,14.580115,121.092381,14.564921,120.99394699999999,Metro Manila,417.5,5.23957,COMPLETED
IOS,2013-11-05 18:44:28.000000,14.58991,120.97876000000001,14.55309,121.02156000000001,Metro Manila,229.375,4.360580000000001,CANCELLED
ADR,2013-10-22 15:11:20.000000,14.551373000000002,121.049458,14.550748,121.02079099999999,Metro Manila,198.75,0.379323,COMPLETED
IOS,2013-11-20 17:44:33.000000,14.561960000000001,120.99517,14.535160000000001,121.05313999999998,Metro Manila,290.625,0.08728129999999999,COMPLETED
IOS,2013-11-29 23:18:55.000000,14.54786,121.02551000000001,14.59389,121.02586000000001,Metro Manila,216.25,1.7819,COMPLETED
ADR,2013-12-16 18:20:14.000000,14.549744,121.02679099999999,14.572474,121.03632900000001,Metro Manila,181.25,0.192926,COMPLETED
ADR,2013-10-25 17:26:11.000000,14.586795,121.062223,14.610420999999999,121.080037,Metro Manila,207.5,0.367265,COMPLETED
ADR,2013-11-12 09:57:33.000000,14.568922,121.01536100000001,14.583978,121.063231,Metro Manila,246.875,0.831204,COMPLETED
IOS,2013-11-25 17:57:45.000000,14.55569,121.01843000000001,14.599,121.03163,Metro Manila,211.875,0.142604,COMPLETED
IOS,2013-12-13 09:07:19.000000,14.65751,121.06012,14.63405,121.02275,Metro Manila,242.5,1.34159,COMPLETED
IOS,2013-12-21 02:45:22.000000,14.5882,121.06197,14.56957,121.12896,Metro Manila,268.75,0.901086,COMPLETED
IOS,2013-12-18 17:52:22.000000,14.549710000000001,121.05083,14.55308,121.02184,Metro Manila,185.625,0.556326,COMPLETED
ADR,2013-11-09 21:21:45.000000,14.559119,121.027161,14.630835000000001,120.99158700000001,Metro Manila,312.5,0.36999899999999997,COMPLETED
ADR,2013-10-08 20:41:34.000000,14.692873,120.965604,14.552889000000002,121.04708899999999,Metro Manila,500.625,4.979769999999999,CANCELLED
IOS,2013-12-18 21:02:39.000000,14.5497,121.04883000000001,14.554039999999999,121.06818,Metro Manila,181.25,0.0866193,CANCELLED
IOS,2013-12-21 04:17:54.000000,14.5627,121.02496000000001,14.58131,121.00483999999999,Metro Manila,194.375,1.05057,COMPLETED
ADR,2013-10-24 19:12:40.000000,14.551915,121.04551399999998,14.65073,121.102855,Metro Manila,365.0,0.33825900000000003,COMPLETED
ADR,2013-11-16 02:52:29.000000,14.558432,121.05682,14.551719,121.044604,Metro Manila,168.125,0.931529,COMPLETED
ADR,2013-12-21 23:54:08.000000,14.621001000000001,121.053715,14.622941,121.07363899999999,Metro Manila,194.375,0.47692700000000005,COMPLETED
ADR,2013-10-07 19:11:19.000000,14.615665,121.106522,14.576201000000001,121.05043700000002,Metro Manila,325.625,0.9184450000000001,COMPLETED
IOS,2013-12-19 11:34:28.000000,14.577210000000001,121.0605,14.53265,121.05293,Metro Manila,211.875,1.41945,COMPLETED
IOS,2013-12-23 16:16:20.000000,14.621970000000001,121.05287,14.59106,121.0597,Metro Manila,203.125,0.317969,COMPLETED
ADR,2013-11-27 20:23:48.000000,14.566954999999998,121.065855,14.588295,121.027776,Metro Manila,207.5,1.3435,CANCELLED
ADR,2013-12-25 20:27:22.000000,14.579181,121.04773899999999,13.94555,121.63684599999999,Metro Manila,1524.375,0.237256,COMPLETED
IOS,2013-11-08 18:16:42.000000,14.548420000000002,121.04686000000001,14.569529999999999,121.02426000000001,Metro Manila,190.0,0.14415,COMPLETED
IOS,2013-11-22 15:54:45.000000,14.552679999999999,121.02768999999999,14.535060000000001,120.98213,Metro Manila,233.75,0.435435,COMPLETED
IOS,2013-11-23 19:20:17.000000,14.49354,121.03923999999999,14.601729999999998,121.06931999999999,Metro Manila,321.25,4.00657,CANCELLED
IOS,2013-12-22 07:33:44.000000,14.53995,120.99707,14.53757,121.00656000000001,Metro Manila,172.5,0.754591,COMPLETED
ADR,2013-12-14 19:36:31.000000,14.549744,121.02679099999999,14.538829000000002,121.00054499999999,Metro Manila,185.625,0.390997,COMPLETED
ADR,2013-12-03 20:29:28.000000,14.560799,121.016204,14.562292000000001,120.99336799999999,Metro Manila,198.75,0.276846,COMPLETED
ADR,2013-11-29 21:42:54.000000,14.551092,121.05012099999999,14.629823000000002,120.99783500000001,Metro Manila,290.625,1.33057,CANCELLED
ADR,2013-10-10 19:31:54.000000,14.639491,121.03685300000001,14.570572,121.04860500000001,Metro Manila,290.625,1.1850100000000001,COMPLETED
IOS,2013-10-23 07:12:15.000000,14.670020000000001,121.04605,14.736020000000002,121.0559,Metro Manila,321.25,0.775858,COMPLETED
ADR,2013-10-14 11:02:43.000000,14.618560999999998,121.04269199999999,14.559256,121.01806100000002,Metro Manila,316.875,1.37729,COMPLETED
IOS,2013-11-14 21:21:38.000000,14.55173,121.02202,14.586479999999998,121.11488,Metro Manila,351.875,1.0911,COMPLETED
IOS,2013-11-28 09:34:08.000000,14.570960000000001,121.00483999999999,14.616829999999998,121.03965,Metro Manila,273.125,1.7135799999999999,COMPLETED
ADR,2013-12-13 17:45:49.000000,14.608185999999998,121.07976000000001,14.608979999999999,121.04522,Metro Manila,194.375,0.10498099999999999,COMPLETED
IOS,2013-11-29 17:12:37.000000,14.58707,121.06347,14.58261,121.05355,Metro Manila,176.875,0.360142,COMPLETED
IOS,2013-12-25 11:48:00.000000,14.65734,121.05623999999999,14.66433,121.07364,Metro Manila,220.625,1.4485299999999999,COMPLETED
ADR,2013-10-25 17:10:22.000000,14.647739000000001,121.05728500000001,14.657485999999999,121.05611499999999,Metro Manila,225.0,0.920228,CANCELLED
ADR,2013-12-14 05:13:32.000000,14.508895,121.00483799999999,14.534815,121.048244,Metro Manila,277.5,0.24489899999999998,COMPLETED
ADR,2013-11-18 21:10:26.000000,14.616373999999999,121.03623400000001,14.549547,121.056075,Metro Manila,303.75,0.97854,COMPLETED
ADR,2013-12-22 18:16:10.000000,14.480566,121.03691699999999,14.550781,121.02511200000001,Metro Manila,281.875,0.706692,COMPLETED
IOS,2013-11-25 17:38:35.000000,14.603129999999998,121.04226000000001,14.6274,121.02133,Metro Manila,203.125,0.48241300000000004,COMPLETED
ADR,2013-12-07 19:53:33.000000,14.547870999999999,121.055438,14.571542,121.032343,Metro Manila,233.75,1.24316,COMPLETED
ADR,2013-10-11 21:39:56.000000,14.549192000000001,121.053801,14.511753,121.05856399999999,Metro Manila,220.625,0.618196,COMPLETED
IOS,2013-12-27 23:21:52.000000,14.56321,121.03731,14.600539999999999,120.99985,Metro Manila,225.0,0.8545229999999999,CANCELLED
ADR,2013-11-12 07:24:08.000000,14.663936999999999,121.037576,14.533475,121.043205,Metro Manila,417.5,1.84818,COMPLETED
IOS,2013-12-02 04:55:30.000000,14.51949,121.03505,14.681920000000002,121.04211000000001,Metro Manila,465.625,1.8504099999999999,COMPLETED
IOS,2013-12-09 20:50:55.000000,14.598379999999999,121.03843,14.6111,120.99417,Metro Manila,211.875,1.10724,COMPLETED
ADR,2013-12-23 12:52:10.000000,14.670714000000002,121.02055,14.670786999999999,121.03773400000001,Metro Manila,185.625,0.174478,COMPLETED
ADR,2013-12-01 17:15:48.000000,14.627756,120.970423,14.607049,120.970423,Metro Manila,172.5,1.0276100000000001,COMPLETED
ADR,2013-12-21 09:29:26.000000,14.657737,120.961205,14.559119,121.027161,Metro Manila,417.5,0.9940530000000001,CANCELLED
IOS,2013-11-14 09:55:08.000000,14.62916,121.068,14.533929999999998,121.05176000000002,Metro Manila,295.0,1.8037599999999998,COMPLETED
ADR,2013-12-14 19:13:39.000000,14.556835000000001,121.02406,14.610191,121.079853,Metro Manila,308.125,0.686321,COMPLETED
IOS,2013-12-16 21:24:20.000000,14.551860000000001,121.0168,14.64223,121.04755,Metro Manila,295.0,1.0706200000000001,CANCELLED
IOS,2013-12-02 06:55:40.000000,14.5717,121.03131,14.56928,121.01631,Metro Manila,176.875,0.644473,COMPLETED
IOS,2013-10-25 09:12:58.000000,14.684660000000001,120.98405,14.586770000000001,121.06213000000001,Metro Manila,408.75,1.9347299999999998,COMPLETED
ADR,2013-12-14 20:35:50.000000,14.552048000000001,121.023692,14.609971,121.00412299999999,Metro Manila,286.25,0.19939300000000001,COMPLETED
IOS,2013-12-18 20:15:32.000000,14.61019,121.07985,14.54977,121.05603,Metro Manila,242.5,0.7220409999999999,COMPLETED
IOS,2013-11-04 12:04:07.000000,14.64008,121.0761,14.55134,121.01668000000001,Metro Manila,369.375,2.90008,COMPLETED
IOS,2013-12-02 10:43:31.000000,14.57567,121.04359,14.56996,121.08061000000001,Metro Manila,225.0,0.573397,COMPLETED
IOS,2013-11-21 16:53:32.000000,14.58145,121.06683999999998,14.580960000000001,121.05571,Metro Manila,185.625,1.1482700000000001,COMPLETED
IOS,2013-11-15 01:10:09.000000,14.62995,121.03446000000001,14.63986,121.06522,Metro Manila,203.125,0.0876677,CANCELLED
IOS,2013-11-07 17:22:44.000000,14.55074,121.05131000000002,14.505970000000001,121.03423000000001,Metro Manila,216.25,0.747797,CANCELLED
IOS,2013-11-13 07:34:07.000000,14.63197,120.99947,14.60795,121.08016,Metro Manila,369.375,0.0943026,COMPLETED
IOS,2013-12-21 15:48:51.000000,14.589670000000002,121.06801999999999,14.580960000000001,121.05521999999999,Metro Manila,190.0,0.689936,COMPLETED
ADR,2013-11-28 21:22:50.000000,14.556328,121.021243,14.601089000000002,121.106898,Metro Manila,351.875,0.44113800000000003,COMPLETED
ADR,2013-12-12 20:29:16.000000,14.567272,121.025626,14.553849,121.048769,Metro Manila,181.25,1.00425,COMPLETED
IOS,2013-12-10 06:12:29.000000,14.57122,121.07364,14.61019,121.07985,Metro Manila,211.875,2.33523,CANCELLED
ADR,2013-12-18 04:41:50.000000,14.613297,121.05972,14.551549,121.015778,Metro Manila,299.375,0.9858530000000001,COMPLETED
ADR,2013-12-13 21:57:44.000000,14.589948000000001,121.060184,14.621842000000001,121.052846,Metro Manila,194.375,0.420498,COMPLETED
IOS,2013-12-02 16:24:59.000000,14.578079999999998,121.04822,14.658879999999998,120.99633,Metro Manila,295.0,0.6254689999999999,COMPLETED
IOS,2013-12-17 19:42:02.000000,14.57937,121.05702,14.56424,121.05071000000001,Metro Manila,168.125,1.36677,COMPLETED
IOS,2013-10-24 17:14:05.000000,14.557329999999999,121.02197,14.54955,121.05608000000001,Metro Manila,233.75,0.07951889999999999,COMPLETED
IOS,2013-12-19 11:45:53.000000,14.5717,121.03131,14.56545,121.01431000000001,Metro Manila,168.125,0.359171,COMPLETED
IOS,2013-12-19 08:20:42.000000,14.658370000000001,121.0327,14.60599,121.02388,Metro Manila,281.875,0.37641399999999997,COMPLETED
IOS,2013-10-17 09:15:53.000000,14.57107,121.01903,14.60104,121.09943,Metro Manila,382.5,0.45654700000000004,COMPLETED
IOS,2013-11-26 09:00:19.000000,14.5595,121.05895,14.6918,121.02778,Metro Manila,404.375,1.65952,CANCELLED
IOS,2013-11-22 08:07:23.000000,14.563070000000002,121.00526,14.554829999999999,121.04619,Metro Manila,220.625,0.783822,COMPLETED
ADR,2013-10-25 14:36:08.000000,14.568535,121.057772,14.532155,120.98386799999999,Metro Manila,308.125,1.20579,COMPLETED
ADR,2013-12-26 18:15:47.000000,14.549773000000002,121.056032,14.496882000000001,121.01630800000001,Metro Manila,246.875,0.120047,COMPLETED
IOS,2013-12-02 13:11:37.000000,14.55349,121.026,14.550270000000001,121.00483999999999,Metro Manila,198.75,0.0886668,COMPLETED
IOS,2013-10-21 11:09:15.000000,14.63986,121.07581,14.62274,121.00893,Metro Manila,277.5,1.48375,COMPLETED
ADR,2013-12-14 20:01:41.000000,14.556742999999999,121.024323,14.606110000000001,121.019246,Metro Manila,220.625,0.52585,COMPLETED
ADR,2013-11-25 19:13:24.000000,14.559026000000001,121.01837900000001,14.548866,121.049246,Metro Manila,216.25,0.277281,COMPLETED
ADR,2013-11-05 09:11:52.000000,14.542919,121.01333100000001,14.552245000000001,121.04561399999999,Metro Manila,238.125,1.35225,COMPLETED
ADR,2013-12-13 13:08:10.000000,14.568748999999999,121.092946,14.584992000000002,121.05725100000001,Metro Manila,203.125,1.12469,COMPLETED
IOS,2013-11-04 17:38:05.000000,14.560960000000001,121.01985,14.56921,121.06016000000001,Metro Manila,203.125,0.8264530000000001,COMPLETED
IOS,2013-12-04 07:04:37.000000,14.593379999999998,121.00295,14.58259,120.98532,Metro Manila,172.5,3.03132,COMPLETED
IOS,2013-12-02 07:21:13.000000,14.568979999999998,121.01586,14.566729999999998,121.03453999999999,Metro Manila,176.875,0.953412,COMPLETED
ADR,2013-11-21 05:01:11.000000,14.561634,121.027426,14.614733,120.961366,Metro Manila,316.875,0.309105,COMPLETED
IOS,2013-12-22 00:06:58.000000,14.55804,121.02569,14.51869,121.01998999999999,Metro Manila,229.375,0.9846209999999999,COMPLETED
IOS,2013-12-17 14:30:32.000000,14.55173,121.02035,14.56156,121.0179,Metro Manila,155.0,0.19958399999999998,COMPLETED
IOS,2013-10-29 07:30:18.000000,14.56811,121.01178,14.586089999999999,121.06208000000001,Metro Manila,277.5,1.8877400000000002,COMPLETED
ADR,2013-12-03 09:11:50.000000,14.542919,121.01333100000001,14.561229,121.02094699999999,Metro Manila,203.125,1.6713900000000002,COMPLETED
IOS,2013-11-13 18:54:11.000000,14.556479999999999,121.02228999999998,14.546439999999999,121.0619,Metro Manila,255.625,0.7201029999999999,COMPLETED
ADR,2013-11-14 03:11:21.000000,14.581760999999998,120.997114,14.532601000000001,120.985444,Metro Manila,246.875,2.7359400000000003,COMPLETED
IOS,2013-12-24 00:22:24.000000,14.5539,121.02201000000001,14.566139999999999,121.02977,Metro Manila,176.875,0.640718,COMPLETED
IOS,2013-12-27 23:34:09.000000,14.562339999999999,121.00197,14.53992,121.00483999999999,Metro Manila,176.875,0.9111299999999999,COMPLETED
ADR,2013-12-10 17:16:04.000000,14.557084,121.01828799999998,14.424524,121.01630800000001,Metro Manila,356.25,0.495906,COMPLETED
ADR,2013-11-06 18:29:02.000000,14.610122,121.07995,14.431528,121.039244,Metro Manila,435.0,3.22534,CANCELLED
IOS,2013-11-14 23:15:18.000000,14.623339999999999,121.09048999999999,14.50981,121.01075,Metro Manila,435.0,1.31501,CANCELLED
ADR,2013-12-14 00:13:05.000000,14.553917000000002,121.021925,14.433039,121.010714,Metro Manila,334.375,0.32249099999999997,COMPLETED
